Cleanup_ID,Country,State,Zone,GPS,Cleanup_type,Cleanup_date,Animal,Animal_Status,
94132,United States,"Washington, USA","Ocean City, WA, USA","47.046665316281, -124.16727937692",land,09/21/2019,seabirds,dead,
94171,United States,"New York, USA","Great River, NY, USA","40.71076968497, -73.164602033482",land,09/21/2019,seagull,dead,
94270,United States,"Connecticut, USA","Stamford, CT, USA","41.047254407328, -73.498594356067",land,10/05/2019,egret,dead,
94270,United States,"Connecticut, USA","Stamford, CT, USA","41.047254407328, -73.498594356067",land,10/05/2019,crab,dead,
94270,United States,"Connecticut, USA","Stamford, CT, USA","41.047254407328, -73.498594356067",land,10/05/2019,butterfly,dead,
94287,Jamaica,"Manchester Parish, Jamaica",,"17.841922731171, -77.37027333002",land,09/21/2019,4 crabs,dead,
94292,Jamaica,"Kingston Parish, Jamaica","Kingston, NY 12401, USA","17.967251497202, -76.758746249974",land,09/21/2019,fish,dead,
94292,Jamaica,"Kingston Parish, Jamaica","Kingston, NY 12401, USA","17.967251497202, -76.758746249974",land,09/21/2019,crab,dead,
94314,United States,"Florida, USA","Port Charlotte, FL, USA","26.987093474563, -82.061819816421",land,09/21/2019,turtle,dead,
94349,Jamaica,"Saint Thomas Parish, Jamaica","Morant Bay, Jamaica","17.879292253832, -76.411015589518",land,09/21/2019,2 crabs,dead,
94351,Jamaica,"Kingston Parish, Jamaica",,"17.946375837976, -76.722170196566",land,09/21/2019,dog,dead,
94353,Jamaica,"St. Andrew Parish, Jamaica","Harbour View, Jamaica","17.94256189375, -76.692426607914",land,09/21/2019,puffer fish,dead,
94353,Jamaica,"St. Andrew Parish, Jamaica","Harbour View, Jamaica","17.94256189375, -76.692426607914",land,09/21/2019,crab,dead,
94355,Jamaica,"Kingston Parish, Jamaica",,"17.936599840221, -76.818211984388",land,09/21/2019,crab,dead,
94355,Jamaica,"Kingston Parish, Jamaica",,"17.936599840221, -76.818211984388",land,09/21/2019,crab,dead,
94356,Jamaica,"Kingston Parish, Jamaica",,"17.946436390385, -76.72457097825",land,09/21/2019,brown pelican,dead,
94356,Jamaica,"Kingston Parish, Jamaica",,"17.946436390385, -76.72457097825",land,09/21/2019,dog,dead,
94364,United States,"Connecticut, USA","Groton, CT, USA","41.320303652682, -72.03691570426",land,09/29/2019,snake,dead,
94364,United States,"Connecticut, USA","Groton, CT, USA","41.320303652682, -72.03691570426",land,09/29/2019,opposum,dead,
94372,United States,"Connecticut, USA","Westbrook, CT, USA","41.275200758292, -72.4610812697",land,09/21/2019,fish x5,dead,
94374,United States,"Connecticut, USA","Fairfield, CT, USA","41.134649765228, -73.241056446679",land,09/21/2019,crab,dead,
94374,United States,"Connecticut, USA","Fairfield, CT, USA","41.134649765228, -73.241056446679",land,09/21/2019,horseshoe crab,dead,
94376,Mexico,"Tamaulipas, Mexico","Altamira, Tamaulipas, Mexico","22.498394528336, -97.856010805347",land,09/29/2019,15,dead,
94380,Mexico,"Tamaulipas, Mexico","Ciudad Madero, Tamaulipas, Mexico","22.276620021851, -97.793888337702",land,10/05/2019,PEZ,dead,
94381,United States,"Connecticut, USA","Madison, CT 06443, USA","41.249406217203, -72.54588572981",land,09/21/2019,baby shark,dead,
94381,United States,"Connecticut, USA","Madison, CT 06443, USA","41.249406217203, -72.54588572981",land,09/21/2019,crab,dead,
94390,Jamaica,"Saint Catherine Parish, Jamaica","Hellshire, Jamaica","17.873814966286, -76.908463675458",land,09/21/2019,king crab,dead,
94391,United States,"California, USA","Marin County, CA, USA","38.143987555696, -122.87744472778",land,09/21/2019,snake,dead,
94391,United States,"California, USA","Marin County, CA, USA","38.143987555696, -122.87744472778",land,09/21/2019,bat ray or skate,dead,
94407,United States,"California, USA","Point Reyes Station, CA 94956, USA","38.027078487613, -122.96184384431",land,09/21/2019,sea lion,dead,
94408,United States,"Rhode Island, USA","Middletown, RI, USA","41.486858044754, -71.246206038628",land,09/21/2019,Jellyfish,dead,
94411,United States,"California, USA","Bolinas, CA 94924, USA","37.912192413892, -122.67969064892",land,09/21/2019,gull,dead,
94436,United States,"California, USA","Tiburon, CA, USA","37.85307750303, -122.41992859346",land,09/21/2019,northern fur seal,injured,
94436,United States,"California, USA","Tiburon, CA, USA","37.85307750303, -122.41992859346",land,09/21/2019,6 birds,dead,
94436,United States,"California, USA","Tiburon, CA, USA","37.85307750303, -122.41992859346",land,09/21/2019,seal,dead,
94437,United States,"California, USA","Muir Beach, CA, USA","37.859350991933, -122.5757544773",land,09/21/2019,2 crabs,dead,
94437,United States,"California, USA","Muir Beach, CA, USA","37.859350991933, -122.5757544773",land,09/21/2019,bird,dead,
94440,United States,"California, USA","Mill Valley, CA 94941, USA","37.825196422095, -122.53370296823",land,09/21/2019,bird,dead,
94440,United States,"California, USA","Mill Valley, CA 94941, USA","37.825196422095, -122.53370296823",land,09/21/2019,bird,dead,
94440,United States,"California, USA","Mill Valley, CA 94941, USA","37.825196422095, -122.53370296823",land,09/21/2019,racoon,dead,
94442,United States,"California, USA","Bolinas, CA 94924, USA","37.899521552214, -122.7121218435",land,09/21/2019,bird,dead,
94442,United States,"California, USA","Bolinas, CA 94924, USA","37.899521552214, -122.7121218435",land,09/21/2019,lobster,dead,
94450,United States,"California, USA","Corte Madera, CA, USA","37.92844006957, -122.51063065909",land,09/21/2019,2 birds,dead,
94502,Jamaica,"Trelawny Parish, Jamaica",,"18.486581079804, -77.534167696347",land,09/21/2019,3 Puffer fish,dead,
94509,St Kitts & Nevis,"Saint Paul Charlestown Parish, St Kitts & Nevis",,"17.131109352423, -62.632515799289",land,09/21/2019,Brown Pelican,dead,
94514,United States,"California, USA","Mill Valley, CA 94941, USA","37.826832546557, -122.48959325529",land,09/21/2019,sea lion,dead,
94514,United States,"California, USA","Mill Valley, CA 94941, USA","37.826832546557, -122.48959325529",land,09/21/2019,gull,dead,
94517,United States,"California, USA","Sausalito, CA 94965, USA","37.833660471961, -122.47463673728",land,09/21/2019,seabirds,dead,
94520,St Kitts & Nevis,"Saint John Figtree Parish, St Kitts & Nevis",,"17.115101200343, -62.623397642471",land,09/21/2019,Goat,dead,
94522,United States,"Rhode Island, USA","Westerly, RI, USA","41.328770893676, -71.763372789163",land,09/21/2019,Rabbit,dead,
94523,St Kitts & Nevis,"Saint Paul Charlestown Parish, St Kitts & Nevis","Charlestown, St Kitts & Nevis","17.134777300808, -62.629972115329",land,09/21/2019,fish,dead,
94523,St Kitts & Nevis,"Saint Paul Charlestown Parish, St Kitts & Nevis","Charlestown, St Kitts & Nevis","17.134777300808, -62.629972115329",land,09/21/2019,crabs,dead,
94524,United States,"California, USA","Mill Valley, CA 94941, USA","37.8308496197, -122.53617328273",land,09/21/2019,4 seagulls,dead,
94524,United States,"California, USA","Mill Valley, CA 94941, USA","37.8308496197, -122.53617328273",land,09/21/2019,cormorant,dead,
94524,United States,"California, USA","Mill Valley, CA 94941, USA","37.8308496197, -122.53617328273",land,09/21/2019,18 other birds,dead,
94530,United States,"Rhode Island, USA","New Shoreham, RI 02807, USA","41.182714149338, -71.565551614576",land,09/22/2019,Seagull,dead,
94535,Jamaica,"Portland Parish, Jamaica","Port Antonio, Jamaica","18.176983955993, -76.446040927381",land,09/21/2019,dog,dead,
94565,United States,"Rhode Island, USA","Providence, RI, USA","41.782244980132, -71.405902272075",land,09/18/2019,Bird,dead,
94578,Jamaica,"Kingston Parish, Jamaica","Port Royal, Jamaica","17.936714059863, -76.838077420158",land,09/21/2019,fish,dead,
94578,Jamaica,"Kingston Parish, Jamaica","Port Royal, Jamaica","17.936714059863, -76.838077420158",land,09/21/2019,sea urchins,dead,
94609,United Arab Emirates,Ajman - United Arab Emirates,Ajman - United Arab Emirates,"25.428404113391, 55.453331219154",land,10/03/2019,Fish,dead,
94609,United Arab Emirates,Ajman - United Arab Emirates,Ajman - United Arab Emirates,"25.428404113391, 55.453331219154",land,10/03/2019,Fish,dead,
94613,Mozambique,"Maputo Province, Mozambique","Ponta do Ouro, Mozambique","-26.837733604172, 32.886026089812",land,08/20/2019,crabs,dead,
94627,St Kitts & Nevis,"Saint James Windward Parish, St Kitts & Nevis","New Castle, St Kitts & Nevis","17.203895155441, -62.608886014767",land,09/21/2019,Turtle,dead,
94629,Mozambique,"Maputo Province, Mozambique","Ponta do Ouro, Mozambique","-26.831209915303, 32.885698690653",land,09/21/2019,crabs,dead,
94630,United States,"Florida, USA","Gandy, FL, USA","27.87544262341, -82.595054717086",land,10/06/2019,Crab,dead,
94630,United States,"Florida, USA","Gandy, FL, USA","27.87544262341, -82.595054717086",land,10/06/2019,Shrimp,dead,
94633,United States,"Maine, USA","Scarborough, ME, USA","43.541471771752, -70.331813992418",land,10/04/2019,clam,dead,
94633,United States,"Maine, USA","Scarborough, ME, USA","43.541471771752, -70.331813992418",land,10/04/2019,fish head,dead,
94636,St Kitts & Nevis,"Saint Thomas Lowland Parish, St Kitts & Nevis",,"17.146520824997, -62.627123465058",land,09/21/2019,crabs,dead,
94638,United States,"Florida, USA","St. Petersburg, FL, USA","27.714214363842, -82.688417492065",land,08/23/2019,Rat,dead,
94638,United States,"Florida, USA","St. Petersburg, FL, USA","27.714214363842, -82.688417492065",land,08/23/2019,Lizard,dead,
94641,United States,"Florida, USA","St. Petersburg, FL, USA","27.714214363842, -82.688417492065",land,09/21/2019,Bird,dead,
94642,United States,"Maine, USA","Pembroke, ME 04666, USA","44.90075173541, -67.122600049327",land,09/22/2019,Hip bone,dead,
94648,United States,"Maine, USA","Pembroke, ME 04666, USA","44.882013632983, -67.131723708208",land,09/21/2019,2 Porcupine,dead,
94649,United States,"Maine, USA","Old Orchard Beach, ME, USA","43.502141816811, -70.380966303812",land,09/21/2019,seagull,dead,
94649,United States,"Maine, USA","Old Orchard Beach, ME, USA","43.502141816811, -70.380966303812",land,09/21/2019,lobster,dead,
94650,United States,"Maine, USA","North Haven, ME, USA","44.129786894185, -68.87831191966",land,09/12/2019,5 dead animals,dead,
94651,United States,"Maine, USA","East Machias, ME, USA","44.738621125644, -67.389096745197",land,09/25/2019,2 frogs,dead,
94657,United States,"Maine, USA","Harpswell, ME, USA","43.730510571096, -69.997542040389",land,09/19/2019,seagull,injured,
94658,Jamaica,"Westmoreland Parish, Jamaica","Savanna la Mar, Jamaica","18.207329971984, -78.134143054456",land,09/21/2019,fish,dead,
94658,Jamaica,"Westmoreland Parish, Jamaica","Savanna la Mar, Jamaica","18.207329971984, -78.134143054456",land,09/21/2019,crab,dead,
94658,Jamaica,"Westmoreland Parish, Jamaica","Savanna la Mar, Jamaica","18.207329971984, -78.134143054456",land,09/21/2019,crab,injured,
94660,United States,"Rhode Island, USA","Jamestown, RI, USA","41.477911368809, -71.359315483804",land,10/05/2019,Seagull,dead,
94677,United States,"Maine, USA","Wells, ME 04090, USA","43.324152687819, -70.551235706217",land,09/22/2019,4 fish,dead,
94677,United States,"Maine, USA","Wells, ME 04090, USA","43.324152687819, -70.551235706217",land,09/22/2019,bird,dead,
94679,United States,"Maine, USA","Old Orchard Beach, ME, USA","43.516777811581, -70.37106572923",land,09/21/2019,fish,dead,
94680,United States,"Maine, USA","Phippsburg, ME 04562, USA","43.718786706753, -69.8510387884",land,09/20/2019,harbor seal,dead,
94680,United States,"Maine, USA","Phippsburg, ME 04562, USA","43.718786706753, -69.8510387884",land,09/20/2019,seagull,dead,
94686,Jamaica,"Hanover Parish, Jamaica","Orange Bay, Jamaica","18.364580733371, -78.30913797668",land,09/21/2019,crab,dead,
94715,Jamaica,"Kingston Parish, Jamaica","Kingston, Jamaica","17.96725291568, -76.763085040728",land,09/21/2019,fish,injured,
94716,Jamaica,"Kingston Parish, Jamaica",,"17.936667209056, -76.818284940465",land,09/21/2019,crabs,dead,
94759,United States,"Alaska, USA","Homer, AK, USA","59.640654836989, -151.57156573269",land,10/09/2019,murre,dead,
95020,United States,"New York, USA","New York, NY, USA","40.544735387546, -73.940098536355",land,09/21/2019,gull,dead,
95022,United States,"New York, USA","New York, NY, USA","40.652997625554, -73.970331816988",land,09/22/2019,bird,dead,
95028,United States,"New York, USA","New York, NY, USA","40.588160712635, -73.788574677788",land,09/14/2019,bird,dead,
95028,United States,"New York, USA","New York, NY, USA","40.588160712635, -73.788574677788",land,09/14/2019,dog,dead,
95028,United States,"New York, USA","New York, NY, USA","40.588160712635, -73.788574677788",land,09/14/2019,crabs,dead,
95030,United States,"New York, USA","Long Beach, NY, USA","40.583343812064, -73.686888576791",land,09/21/2019,seagull,dead,
95030,United States,"New York, USA","Long Beach, NY, USA","40.583343812064, -73.686888576791",land,09/21/2019,sand crabs,dead,
95030,United States,"New York, USA","Long Beach, NY, USA","40.583343812064, -73.686888576791",land,09/21/2019,horseshoe crabs,dead,
95033,United States,"Florida, USA","Madeira Beach, FL, USA","27.801113596098, -82.802455354414",land,10/05/2019,Stingray,dead,
95041,Jamaica,"Kingston Parish, Jamaica","Port Royal, Jamaica","17.9365931024, -76.83811443463",land,09/21/2019,bird,dead,
95042,Jamaica,"Westmoreland Parish, Jamaica","Whitehouse, TX 75791, USA","18.092926611088, -77.972918953304",land,09/21/2019,Fishes,dead,
95046,United States,"Florida, USA","Dunedin, FL, USA","28.055835456661, -82.807145622738",land,10/04/2019,Bird,injured,
95046,United States,"Florida, USA","Dunedin, FL, USA","28.055835456661, -82.807145622738",land,10/04/2019,Fish,dead,
95086,United States,"Ohio, USA","Maumee, OH, USA","41.555939404196, -83.65704226499",land,09/21/2019,Squirrel,dead,
95086,United States,"Ohio, USA","Maumee, OH, USA","41.555939404196, -83.65704226499",land,09/21/2019,Fish,dead,
95112,United States,"Ohio, USA","Toledo, OH, USA","41.654058422198, -83.520929933245",land,09/21/2019,Gull,dead,
95117,Jamaica,"St. James Parish, Jamaica","Montego Bay, Jamaica","18.507313451668, -77.911418601339",land,09/21/2019,hawksbill turtle,dead,
95118,United States,"Ohio, USA","Perrysburg, OH 43551, USA","41.538657755701, -83.63259806951",land,09/21/2019,Animal Stomach,dead,
95120,United States,"Ohio, USA","Rossford, OH, USA","41.615908118244, -83.564435646706",land,09/21/2019,Fish,dead,
95120,United States,"Ohio, USA","Rossford, OH, USA","41.615908118244, -83.564435646706",land,09/21/2019,Goose,dead,
95120,United States,"Ohio, USA","Rossford, OH, USA","41.615908118244, -83.564435646706",land,09/21/2019,Gull,dead,
95137,United States,"Connecticut, USA","West Haven, CT 06516, USA","41.256421348696, -72.948689652887",land,09/28/2019,,injured,
95142,United States,"Ohio, USA","Toledo, OH, USA","41.63214715279, -83.584685569365",land,09/21/2019,Fawn,dead,
95143,United States,"Ohio, USA","Toledo, OH, USA","41.63518327801, -83.568227751016",land,09/21/2019,Opossum,dead,
95145,United States,"New York, USA","New York, NY, USA","40.602868026416, -73.93272223511",land,09/21/2019,crabs 5,dead,
95147,United States,"New York, USA","Mattituck, NY, USA","41.015276917508, -72.560713394576",land,09/21/2019,horseshoe crabs,dead,
95147,United States,"New York, USA","Mattituck, NY, USA","41.015276917508, -72.560713394576",land,09/21/2019,deer,dead,
95149,United States,"New York, USA","Mattituck, NY, USA","41.016058462563, -72.553612567179",land,09/21/2019,horseshoe crabs,dead,
95151,United States,"New York, USA","Fort Salonga, NY, USA","40.912267458692, -73.257820267897",land,09/21/2019,horseshoe crabs 13,dead,
95151,United States,"New York, USA","Fort Salonga, NY, USA","40.912267458692, -73.257820267897",land,09/21/2019,bird,injured,
95154,United States,"New York, USA","New York, NY, USA","40.572059987943, -73.984775608282",land,09/21/2019,butterfly,dead,
95154,United States,"New York, USA","New York, NY, USA","40.572059987943, -73.984775608282",land,09/21/2019,crab,dead,
95157,United States,"New York, USA","Mattituck, NY, USA","41.036307411891, -72.522354617821",land,10/06/2019,horseshoe crab 7,dead,
95165,United States,"New York, USA","Sea Cliff, NY, USA","40.835134638773, -73.652538695878",land,09/21/2019,fish,dead,
95165,United States,"New York, USA","Sea Cliff, NY, USA","40.835134638773, -73.652538695878",land,09/21/2019,horseshoe crabs 46,dead,
95172,United States,"Ohio, USA","Lucas County, OH, USA","41.65312099073, -83.7795509618",land,09/21/2019,Deer,dead,
95172,United States,"Ohio, USA","Lucas County, OH, USA","41.65312099073, -83.7795509618",land,09/21/2019,Bird 1,dead,
95172,United States,"Ohio, USA","Lucas County, OH, USA","41.65312099073, -83.7795509618",land,09/21/2019,Bird 2,dead,
95172,United States,"Ohio, USA","Lucas County, OH, USA","41.65312099073, -83.7795509618",land,09/21/2019,Bird 3,dead,
95176,United States,"Ohio, USA","Toledo, OH, USA","41.622863861026, -83.611484517482",land,09/21/2019,Duck,dead,
95188,United States,"Ohio, USA","Sylvania, OH, USA","41.714133469552, -83.693959831213",land,09/21/2019,Deer,dead,
95191,Jamaica,"Westmoreland Parish, Jamaica","Bluefields, Nicaragua","18.174121914689, -78.032700034651",land,09/21/2019,crab,dead,
